job_name,position,diploma,company_name,company_size,company_type,salary
辰星生（校招-管培生）——商业管理岗,南昌,本科,旭美商业投资,500-999人,民营,7千-1万
驻县业务代表兴国石城会昌全南,赣州,大专,山东鲁花集团有限公司,10000人以上,民营,6千-9千
热线接听纯服务专员,南昌,大专,江西泰盈科技有限公司,1000-9999人,其它,6千-1.2万
秘书/文员,南昌,大专,民生电商控股(深圳)有限公司,500-999人,民营,3千-5千
文案策划,南昌,学历不限,卡德森(成都)精酿啤酒有限公司南昌分公司,100-299人,,5千-8千
朝九晚六线上客服,南昌,学历不限,江西乐达传媒有限公司,20人以下,,5千-8千
药物分析,南昌,硕士,江西省快检科技有限公司,20-99人,民营,6千-1.2万
业务代表（无责底薪7K起、出差补贴）,九江,本科,凡岛网络,1000-9999人,民营,1.3万-1.8万
大数据开发工程师,南昌,本科,江西时励数码科技有限公司,100-299人,民营,5千-8千
BI商业数据分析课程NC/培训招生,南昌,大专,51Testing,100-299人,民营,6千-8千
环境/健康/安全专员（EHS专员）,九江,大专,九江天赐高新材料有限公司,1000-9999人,上市公司,5千-8千
渠道销售经理-江西,南昌,大专,江苏沁尔康环境电器有限公司,100-299人,民营,1万-2万
新媒体推广,南昌,大专,江西聚和电子商务有限公司南昌分公司,100-299人,上市公司,8千-1.2万
信息流运营,福州,大专,福州邻家家政服务有限公司,20-99人,民营,8千-1.2万
直播运营助理,泉州,大专,泉州九方格网络科技有限公司,20-99人,民营,5千-8千
数据分析师,厦门,本科,太平洋产险,10000人以上,股份制企业,5千-8千
招聘专员（优秀应届生谈）,福州,本科,福州恩莱电子商务有限公司,100-299人,民营,4千-7千
产品经理（TO-G）,厦门,本科,厦门四信物联网科技有限公司,300-499人,民营,8千-1.6万
抖音主播,泉州,学历不限,泉州然代生物科技有限公司,20-99人,民营,6千-1.2万
京东运营加奖金,厦门,高中,厦门世纪华达网络科技有限公司,20-99人,民营,5千-1万
数据统计专员,厦门,大专,厦门千丝媚美容科技有限公司,100-299人,民营,4千-5千
电芯开发工程师,福州,硕士,东莞市瀚顺电子科技有限公司,1000-9999人,,1.5万-3万
实验员,厦门,大专,厦门谱尼测试有限公司,1000-9999人,民营,4千-8千
跨境电商运营专员,福州,大专,福州诚东星贸易有限公司,20-99人,民营,5千-1万
助理研究员,福州,本科,福建省华通市场研究公司,20-99人,民营,5千-7千
人事专员,泉州,大专,泉州市蜂巢餐饮配送有限公司,500-999人,民营,4千-6千
抖音中控（场控）专员,厦门,大专,厦门市立方艺品有限公司,300-499人,其它,4千-8千
1688运营 国内,泉州,大专,泉州尚群商贸有限公司,20人以下,其它,6千-1万
网优工程师,福州,大专,福州优网信息技术有限公司,100-299人,合资,4千-5千
中控,泉州,学历不限,泉州子轩贸易有限公司,100-299人,,3千-6千
实习生/应届毕业生,漳州,大专,马鞍山环宇再生资源科技有限公司,100-299人,民营,3千-6千
应届机械、焊接类管培生（质量方向）,漳州,本科,林德(中国)叉车有限公司,1000-9999人,外商独资,6千-8千
海外品牌专员,泉州,本科,美佳爽(中国)有限公司,1000-9999人,外商独资,5千-6千
PCR研发技术员,厦门,硕士,艾德生物,1000-9999人,合资,7千-1.4万
NOE（在线顾问专员）,厦门,大专,上海蔚来汽车有限公司,10000人以上,上市公司,8千-1.2万
仓库文员,莆田,中专/中技,福建栢合冷链仓储管理有限公司,100-299人,民营,3千-5千
亚马逊精品运营,莆田,本科,厦门旷源贸易有限公司,20-99人,民营,5千-1万
小学数学教师,福州,本科,好未来,10000人以上,上市公司,1.2万-1.5万
商务专员 6-8K 双休,厦门,本科,北京外企人力资源服务福建有限公司,1000-9999人,国企,6千-8千
高提成亚马逊运营美站/日本站,厦门,大专,厦门迅捷诚电子商务有限公司,100-299人,民营,6千-1万
项目合同专员,福州,本科,福建畅玩网络有限公司,500-999人,民营,5千-7千
品牌专员,福州,学历不限,福建省盛誉科技发展有限公司,20-99人,民营,6千-1.2万
电商广告投放,福州,大专,福建瑞趣创享网络科技有限公司,100-299人,民营,6千-1.2万
营运助理,福州,本科,福建淳百味餐饮发展有限公司,1000-9999人,民营,4千-6千
学科专员,福州,硕士,福州迪安医学检验实验室有限公司,1000-9999人,上市公司,8千-1.5万
直播间助理,泉州,中专/中技,福建省星航向网络科技有限公司,20-99人,民营,4千-5千
泉州热线接听客服+五险一金,泉州,大专,安徽正德互联市场营销服务有限公司,100-299人,其它,4千-5千
课程顾问,福州,学历不限,福建恒科教育科技发展有限公司,300-499人,民营,5千-8千
C#研发工程师,福州,大专,福州西瓜文化传播有限公司,100-299人,民营,1.2万-2万
商品专员,福州,本科,福州市幻彩商务咨询有限公司,100-299人,民营,4千-6千
【福州麦田】底薪+储备干部+就近分配,福州,大专,福建麦田房产经纪有限公司,10000人以上,民营,7千-1.2万
过程质量工程师(APQE),宁德,学历不限,宁德时代新能源科技股份有限公司,10000人以上,民营,1.2万-2.4万
采购专员,泉州,中专/中技,晋江市旭佰日用品有限责任公司,20-99人,民营,5千-6千
亚马逊运营,福州,大专,福州九点九亿贸易有限公司,100-299人,股份制企业,4千-6千
抖音快手直播助理运营,厦门,大专,厦门米木商贸有限公司,20人以下,,6千-1.2万
高薪+才艺+高技术游戏主播,厦门,学历不限,哈尔滨创氧科技有限公司,20-99人,民营,7千-1.4万
电商媒介专员,厦门,大专,厦门逐云文化科技有限公司,300-499人,民营,6千-1.2万
跨境电商运营,泉州,大专,石狮市辛巴网络技术有限公司,20-99人,民营,5千-1万
快手信息流广告优化师（面试简单，接受无经验！）,厦门,大专,厦门齐人心科技有限公司,300-499人,民营,4千-8千
天猫运营专员,厦门,大专,厦门龙喜实业有限公司,20-99人,民营,7千-1.2万
研发工程师（材料/化学/金属/无机）,泉州,本科,福州天石源超硬材料工具有限公司,500-999人,民营,6千-1.2万
采购员,泉州,大专,泉州利昌新材料科技有限公司,100-299人,外商独资,5千-6千
业务部门助理,福州,大专,昆山互好信息科技有限公司,20-99人,民营,6千-1万
媒介投放,厦门,大专,厦门易尔通,1000-9999人,股份制企业,5千-7千
跨境电商运营,泉州,学历不限,泉州广厦贸易有限公司,20人以下,股份制企业,4千-8千
阿里巴巴运营（只管国内）,厦门,学历不限,厦门兴睿成创新科技有限公司,20-99人,民营,5千-1万
【产品用户研究】- 房地产经历,厦门,本科,厦门瑞尔特卫浴科技股份有限公司,1000-9999人,股份制企业,1.3万-1.8万
应届生运营,福州,大专,福州九点九亿贸易有限公司,100-299人,股份制企业,3千-6千
研发工程师,龙岩,硕士,福建龙新三维阵列科技有限公司,20人以下,民营,7千-1.2万
物流专员,厦门,本科,北京三快在线科技有限公司,1000-9999人,上市公司,面议
直播助播,厦门,学历不限,厦门左右蔚来信息科技有限公司,20-99人,民营,5千-8千
销售助理,福州,本科,福建恒智信息技术有限公司,20-99人,民营,4千-6千
生物信息工程师,福州,本科,阿吉安(福州)基因医学检验实验室有限公司,100-299人,民营,8千-1万
财务储备干部,厦门,本科,厦门特房旅游文化投资有限公司,100-299人,国企,4千-8千
广告投放专员,厦门,大专,安徽一九未来信息科技有限公司,1000-9999人,合资,6千-1万
百度营销顾问,福州,本科,百纳互动网络(福建)有限公司,300-499人,民营,5千-1万
机械维修/保养,福州,中专/中技,山东信科电力科技有限公司,500-999人,民营,6千-1.2万
审计专员（应届生）,厦门,本科,建发合诚工程咨询股份有限公司,1000-9999人,上市公司,4千-6千
0351TA-预算管理岗,厦门,本科,中国平安财产保险股份有限公司厦门分公司,500-999人,股份制企业,6千-8千
商务专员,厦门,大专,厦门逐云文化科技有限公司,300-499人,民营,5千-1万
跨境电商运营（六险一金+法定双休）,厦门,大专,数通(厦门)企业服务有限公司,20-99人,股份制企业,5千-1万
跨境电商运营助理,福州,本科,泉州市励珀宝网络科技有限公司,20-99人,民营,4千-6千
数据库统计/朝九晚六/双休,厦门,本科,深圳云赏文化传媒有限公司,20-99人,,9千-1.4万
阿里国际站运营,厦门,大专,厦门鸣威服饰有限公司,20人以下,民营,5千-1万
私域运营专员,福州,大专,福州金麦园农业开发有限公司,20-99人,民营,4千-8千
5k起招聘专员,福州,大专,福建省罗杉纺织品有限公司,300-499人,民营,5千-6千
研发测试工程师,泉州,本科,福建慧芯激光科技有限公司,20-99人,民营,4千-6千
网站运营专员,厦门,大专,厦门倍特立科技集团有限公司,20-99人,其它,5千-8千
高级商品运营专员,厦门,大专,特步（中国）有限公司,1000-9999人,上市公司,9千-1.4万
运维工程师,福州,本科,睿云联(厦门)网络通讯技术有限公司,100-299人,合资,1万-2万
研究科学家,福州,博士,博奥晶典,1000-9999人,国企,1万-1.5万
药物警戒专员,厦门,硕士,厦门万泰沧海生物技术有限公司,500-999人,民营,8千-1.6万
连江财务,福州,中专/中技,福州百味食品有限公司,100-299人,民营,3千-4千
研发/工艺 储干,龙岩,本科,福建赛特新材股份有限公司,1000-9999人,股份制企业,5千-9千
商务客服,福州,大专,福州市仓山区威斯登口腔门诊部有限公司,100-299人,民营,6千-1.2万
生物统计师,厦门,硕士,大连展锋文化传媒有限公司,20-99人,民营,2万-4万
财务会计,泉州,本科,泉州福海粮油工业有限公司,100-299人,外商独资,5千-7千
亚马逊运营专员,福州,本科,福州海比科技有限公司,100-299人,民营,5千-8千
储备干部,泉州,学历不限,中企动力科技股份有限公司,1000-9999人,股份制企业,3千-6千
产品助理工程师（2023届校园招聘）-福州,福州,本科,中电福富信息科技有限公司,1000-9999人,国企,7千-1万
整合良率工程师,厦门,本科,厦门三安光电有限公司,1000-9999人,上市公司,6千-1万
理财顾问,泉州,高中,福建亚尔信息咨询有限公司,20-99人,,1万-1.7万
推广运营专员,泉州,中专/中技,福建省星航向网络科技有限公司,20-99人,民营,4千-7千
新材料板块材料研发员,烟台,本科,建科股份,1000-9999人,上市公司,面议
信息工程师HBHZ,济南,本科,华润电力,1000-9999人,股份制企业,面议
数据分析工程师(J14534),青岛,本科,新奥集团股份有限公司,10000人以上,民营,8千-1.6万
数据分析,济南,本科,中国移动在线营销,1000-9999人,国企,面议
产品经理,济南,硕士,智洋创新,500-999人,上市公司,7千-1.4万
毓秀生-管理达人,全国,硕士,越秀地产,10000人以上,国企,面议
新材料板块品质管理员,烟台,本科,建科股份,1000-9999人,上市公司,面议
计划统计专员(J14522),烟台,本科,新奥集团股份有限公司,10000人以上,民营,6千-1.2万
互联网运营 （策略运营）,济南,本科,中国移动在线营销,1000-9999人,国企,面议
用户交互设计(J10013),济南,本科,特来电,1000-9999人,股份制企业,面议
软件研发工程师（大数据方向）-济南,济南,本科,中国联通,10000人以上,国企,面议
毛猪采购管理岗,菏泽,本科,牧原股份,10000人以上,上市公司,面议
IT工程师,青岛,本科,芯恩青岛集成电路,1000-9999人,民营,面议
检测员,烟台,本科,建科股份,1000-9999人,上市公司,面议
电商运营(J10046),青岛,本科,特来电,1000-9999人,股份制企业,面议
网络数据建模及AI算法岗（省本部-云网运营中心）,济南,硕士,中国联通,10000人以上,国企,面议
仓储管理岗,菏泽,本科,牧原股份,10000人以上,上市公司,面议
市场类（青岛）,青岛,本科,深圳安吉尔集团,1000-9999人,股份制企业,面议
环保板块检测员,烟台,本科,建科股份,1000-9999人,上市公司,面议
投建合作经理(J10037),青岛,本科,特来电,1000-9999人,股份制企业,面议
新材料板块材料研发员,烟台,本科,建科股份,1000-9999人,上市公司,面议
信息工程师HBHZ,济南,本科,华润电力,1000-9999人,股份制企业,面议
数据分析工程师(J14534),青岛,本科,新奥集团股份有限公司,10000人以上,民营,8千-1.6万
数据分析,济南,本科,中国移动在线营销,1000-9999人,国企,面议
共享支撑管理岗（省本部-财务部）,济南,硕士,中国联通,10000人以上,国企,面议
物流管理岗,菏泽,本科,牧原股份,10000人以上,上市公司,面议
泛能运营工程师(J14517),聊城,本科,新奥集团股份有限公司,10000人以上,民营,6千-1.2万
产品经理,济南,硕士,智洋创新,500-999人,上市公司,7千-1.4万
环保板块采样员,烟台,本科,建科股份,1000-9999人,上市公司,面议
运营管理(J10126),济南,本科,特来电,1000-9999人,股份制企业,面议
5G核心网维护及业务创新（省本部-北部大区运营中心）,济南,硕士,中国联通,10000人以上,国企,面议
物流管理岗,菏泽,本科,牧原股份,10000人以上,上市公司,面议
毓秀生-管理达人,全国,硕士,越秀地产,10000人以上,国企,面议
销售业务类（青岛、济南）,济南,本科,深圳安吉尔集团,1000-9999人,股份制企业,面议
